일자,시각,1시간평균 미세먼지농도(㎍/㎥)
2018-06-13,5,13.0
2018-06-13,6,21.0
2018-06-13,7,16.0
2018-06-13,8,27.0
2018-06-13,9,35.0
2018-06-13,10,44.0
2018-06-13,11,26.0
2018-06-13,12,23.0
2018-06-13,13,25.0
2018-06-13,14,19.0
2018-06-13,15,41.0
2018-06-13,16,25.0
2018-06-13,17,31.0
2018-06-13,18,48.0
2018-06-13,19,17.0
2018-06-13,20,14.0
2018-06-13,21,11.0
2018-06-13,22,18.0
2018-06-13,23,17.0
2018-06-14,0,12.0
2018-06-14,1,
2018-06-14,2,34.0
2018-06-14,3,36.0
2018-06-14,4,40.0
2018-06-14,5,37.0
2018-06-14,6,28.0
2018-06-14,7,12.0
2018-06-14,8,
2018-06-14,9,6.0
2018-06-14,10,10.0
2018-06-14,11,20.0
2018-06-14,12,41.0
2018-06-14,13,34.0
2018-06-14,14,34.0
2018-06-14,15,27.0
2018-06-14,16,17.0
2018-06-14,17,21.0
2018-06-14,18,15.0
2018-06-14,19,17.0
2018-06-14,20,25.0
2018-06-14,21,18.0
2018-06-14,22,16.0
2018-06-14,23,10.0
2018-06-15,0,6.0
2018-06-15,1,11.0
2018-06-15,2,
2018-06-15,3,7.0
2018-06-15,13,
2018-06-15,14,
2018-06-15,15,
2018-06-15,16,
2018-06-15,17,
2018-06-15,18,7.0
2018-06-15,19,7.0
2018-06-15,20,8.0
2018-06-15,21,8.0
2018-06-15,22,
2018-06-15,23,
2018-06-16,0,
2018-06-16,1,
2018-06-16,2,
2018-06-16,3,
2018-06-16,4,
2018-06-16,5,
2018-06-16,6,
2018-06-16,7,4.0
2018-06-16,8,
2018-06-16,9,29.0
2018-06-16,10,42.0
2018-06-16,11,36.0
2018-06-16,12,31.0
2018-06-16,13,22.0
2018-06-16,14,20.0
2018-06-16,15,21.0
2018-06-16,16,15.0
2018-06-16,17,19.0
2018-06-16,18,26.0
2018-06-16,19,29.0
2018-06-16,20,28.0
2018-06-16,21,33.0
2018-06-16,22,35.0
2018-06-16,23,25.0
2018-06-17,0,27.0
2018-06-17,1,24.0
2018-06-17,2,24.0
2018-06-17,3,26.0
2018-06-17,4,32.0
2018-06-17,5,34.0
2018-06-17,6,27.0
2018-06-17,7,17.0
2018-06-17,8,23.0
2018-06-17,9,49.0
2018-06-17,10,57.0
2018-06-17,11,45.0
2018-06-17,12,35.0
2018-06-17,13,37.0
2018-06-17,14,31.0
2018-06-17,15,29.0
2018-06-17,16,46.0
2018-06-17,17,38.0
2018-06-17,18,29.0
2018-06-17,19,30.0
2018-06-17,20,26.0
2018-06-17,21,27.0
2018-06-17,22,28.0
2018-06-17,23,27.0
2018-06-18,0,30.0
2018-06-18,1,28.0
2018-06-18,2,37.0
2018-06-18,3,34.0
2018-06-18,4,34.0
2018-06-18,5,32.0
2018-06-18,6,33.0
2018-06-18,7,30.0
2018-06-18,8,36.0
2018-06-18,9,49.0
2018-06-18,10,55.0
2018-06-18,11,41.0
2018-06-18,12,32.0
2018-06-18,13,41.0
2018-06-18,14,41.0
2018-06-18,15,25.0
2018-06-18,16,24.0
2018-06-18,17,30.0
2018-06-18,18,29.0
2018-06-18,19,22.0
2018-06-18,20,24.0
2018-06-18,21,33.0
2018-06-18,22,23.0
2018-06-18,23,23.0
2018-06-19,0,19.0
2018-06-19,1,12.0
2018-06-19,2,25.0
2018-06-19,3,27.0
2018-06-19,4,31.0
2018-06-19,5,36.0
2018-06-19,6,28.0
2018-06-19,7,28.0
2018-06-19,8,32.0
2018-06-19,9,42.0
2018-06-19,10,48.0
2018-06-19,11,36.0
2018-06-19,12,20.0
2018-06-19,13,27.0
2018-06-19,14,37.0
2018-06-19,15,35.0
2018-06-19,16,32.0
2018-06-19,17,28.0
2018-06-19,18,31.0
2018-06-19,19,35.0
2018-06-19,20,37.0
2018-06-19,21,35.0
2018-06-19,22,35.0
2018-06-19,23,22.0
2018-06-20,0,19.0
2018-06-20,1,
2018-06-20,2,
2018-06-20,3,15.0
2018-06-20,4,27.0
2018-06-20,5,24.0
2018-06-20,6,25.0
2018-06-20,7,26.0
2018-06-20,8,35.0
2018-06-20,9,47.0
2018-06-20,10,46.0
2018-06-20,11,45.0
2018-06-20,12,36.0
2018-06-20,13,39.0
2018-06-20,14,35.0
2018-06-20,15,37.0
2018-06-20,16,27.0
2018-06-20,17,39.0
2018-06-20,18,41.0
2018-06-20,19,50.0
2018-06-20,20,44.0
2018-06-20,21,42.0
2018-06-20,22,37.0
2018-06-20,23,30.0
2018-06-21,0,22.0
2018-06-21,1,24.0
2018-06-21,2,33.0
2018-06-21,3,29.0
2018-06-21,4,30.0
2018-06-21,5,30.0
2018-06-21,6,24.0
2018-06-21,7,24.0
2018-06-21,8,31.0
2018-06-21,9,43.0
2018-06-21,10,41.0
2018-06-21,11,41.0
2018-06-21,12,38.0
2018-06-21,13,30.0
2018-06-21,14,27.0
2018-06-21,15,33.0
2018-06-21,16,29.0
2018-06-21,17,25.0
2018-06-21,18,31.0
2018-06-21,19,24.0
2018-06-21,20,27.0
2018-06-21,21,46.0
2018-06-21,22,47.0
2018-06-21,23,44.0
2018-06-22,0,27.0
2018-06-22,1,31.0
2018-06-22,2,43.0
2018-06-22,3,46.0
2018-06-22,4,35.0
2018-06-22,5,37.0
2018-06-22,6,31.0
2018-06-22,7,28.0
2018-06-22,8,29.0
2018-06-22,9,58.0
2018-06-22,10,51.0
2018-06-22,11,32.0
2018-06-22,12,26.0
2018-06-22,13,28.0
2018-06-22,14,29.0
2018-06-22,15,26.0
2018-06-22,16,38.0
2018-06-22,17,36.0
2018-06-22,18,30.0
2018-06-22,19,21.0
2018-06-22,20,25.0
2018-06-22,21,18.0
2018-06-22,22,24.0
2018-06-22,23,16.0
2018-06-23,0,19.0
2018-06-23,1,21.0
2018-06-23,2,17.0
2018-06-23,3,21.0
2018-06-23,4,24.0
2018-06-23,5,26.0
2018-06-23,6,26.0
2018-06-23,7,25.0
2018-06-23,8,27.0
2018-06-23,9,32.0
2018-06-23,10,34.0
2018-06-23,11,27.0
2018-06-23,12,21.0
2018-06-23,13,28.0
2018-06-23,14,36.0
2018-06-23,15,35.0
2018-06-23,16,31.0
2018-06-23,17,29.0
2018-06-23,18,43.0
2018-06-23,19,40.0
2018-06-23,20,49.0
2018-06-23,21,41.0
2018-06-23,22,56.0
2018-06-23,23,51.0
2018-06-24,0,55.0
2018-06-24,1,53.0
2018-06-24,2,63.0
2018-06-24,3,64.0
2018-06-24,4,49.0
2018-06-24,5,37.0
2018-06-24,6,28.0
2018-06-24,7,35.0
2018-06-24,8,35.0
2018-06-24,9,45.0
2018-06-24,10,58.0
2018-06-24,11,40.0
2018-06-24,12,49.0
2018-06-24,13,39.0
2018-06-24,14,40.0
2018-06-24,15,52.0
2018-06-24,16,40.0
2018-06-24,17,40.0
2018-06-24,18,31.0
2018-06-24,19,36.0
2018-06-24,20,30.0
2018-06-24,21,42.0
2018-06-24,22,37.0
2018-06-24,23,32.0
2018-06-25,0,33.0
2018-06-25,1,40.0
2018-06-25,2,47.0
2018-06-25,3,31.0
2018-06-25,4,23.0
2018-06-25,5,16.0
2018-06-25,6,28.0
2018-06-25,7,23.0
2018-06-25,8,25.0
2018-06-25,9,32.0
2018-06-25,10,35.0
2018-06-25,11,36.0
2018-06-25,12,33.0
2018-06-25,13,30.0
2018-06-25,14,43.0
2018-06-25,15,42.0
2018-06-25,16,56.0
2018-06-25,17,56.0
2018-06-25,18,59.0
2018-06-25,19,66.0
2018-06-25,20,65.0
2018-06-25,21,65.0
2018-06-25,22,53.0
2018-06-25,23,62.0
2018-06-26,0,57.0
2018-06-26,1,61.0
2018-06-26,2,70.0
2018-06-26,3,55.0
2018-06-26,4,48.0
2018-06-26,5,34.0
2018-06-26,6,40.0
2018-06-26,7,27.0
2018-06-26,8,28.0
2018-06-26,9,35.0
2018-06-26,10,33.0
2018-06-26,11,38.0
2018-06-26,12,30.0
2018-06-26,13,19.0
2018-06-26,14,12.0
2018-06-26,15,17.0
2018-06-26,16,22.0
2018-06-26,17,24.0
2018-06-26,18,32.0
2018-06-26,19,35.0
2018-06-26,20,37.0
2018-06-26,21,33.0
2018-06-26,22,30.0
2018-06-26,23,21.0
2018-06-27,0,
2018-06-27,1,9.0
2018-06-27,2,
2018-06-27,3,
2018-06-27,4,3.0
2018-06-27,5,
2018-06-27,6,
2018-06-27,7,11.0
2018-06-27,8,12.0
2018-06-27,9,25.0
2018-06-27,10,22.0
2018-06-27,11,32.0
2018-06-27,12,33.0
2018-06-27,13,21.0
2018-06-27,14,30.0
2018-06-27,15,26.0
2018-06-27,16,48.0
2018-06-27,17,42.0
2018-06-27,18,35.0
2018-06-27,19,31.0
2018-06-27,20,30.0
2018-06-27,21,26.0
2018-06-27,22,26.0
2018-06-27,23,24.0
2018-06-28,0,33.0
2018-06-28,1,35.0
2018-06-28,2,24.0
2018-06-28,3,28.0
2018-06-28,4,23.0
2018-06-28,5,36.0
2018-06-28,6,22.0
2018-06-28,7,28.0
2018-06-28,8,8.0
2018-06-28,9,19.0
2018-06-28,10,13.0
2018-06-28,11,13.0
2018-06-28,12,14.0
2018-06-28,13,12.0
2018-06-28,14,15.0
2018-06-28,15,22.0
2018-06-28,16,20.0
2018-06-28,17,20.0
2018-06-28,18,
2018-06-29,1,
2018-06-29,2,
2018-06-29,3,
2018-06-29,4,14.0
2018-06-29,5,13.0
2018-06-29,6,24.0
2018-06-29,7,
2018-06-29,8,8.0
2018-06-29,9,10.0
2018-06-29,10,20.0
2018-06-29,11,22.0
2018-06-29,12,26.0
2018-06-29,13,18.0
2018-06-29,14,31.0
2018-06-29,15,31.0
2018-06-29,16,33.0
2018-06-29,17,27.0
2018-06-29,18,28.0
2018-06-29,19,38.0
2018-06-29,20,40.0
2018-06-29,21,50.0
2018-06-29,22,49.0
2018-06-29,23,53.0
2018-06-30,0,48.0
2018-06-30,1,42.0
2018-06-30,2,67.0
2018-06-30,3,55.0
2018-06-30,4,45.0
2018-06-30,5,39.0
2018-06-30,6,36.0
2018-06-30,7,45.0
2018-06-30,8,48.0
2018-06-30,9,47.0
2018-06-30,10,49.0
2018-06-30,11,35.0
2018-06-30,12,45.0
2018-06-30,13,36.0
2018-06-30,14,5.0
2018-06-30,15,29.0
2018-06-30,16,21.0
2018-06-30,17,31.0
2018-06-30,18,36.0
2018-07-01,6,8.0
2018-07-01,7,7.0
2018-07-01,8,6.0
2018-07-01,9,8.0
2018-07-01,10,7.0
2018-07-01,11,7.0
2018-07-01,12,
2018-07-01,13,
2018-07-01,14,
2018-07-01,15,6.0
2018-07-01,16,6.0
2018-07-01,17,10.0
2018-07-01,18,7.0
2018-07-01,19,
2018-07-01,20,
2018-07-01,21,
2018-07-01,22,
2018-07-01,23,
2018-07-02,0,
2018-07-02,1,
2018-07-02,2,
2018-07-02,3,
2018-07-02,4,
2018-07-02,5,
2018-07-02,6,
2018-07-02,7,6.0
2018-07-02,8,7.0
2018-07-02,9,7.0
2018-07-02,10,10.0
2018-07-02,11,
2018-07-03,8,
2018-07-03,9,
2018-07-03,10,
2018-07-03,11,10.0
2018-07-03,12,
2018-07-03,13,7.0
2018-07-03,14,7.0
2018-07-03,15,
2018-07-03,16,17.0
2018-07-03,17,
2018-07-03,18,
2018-07-03,19,10.0
2018-07-03,20,6.0
2018-07-03,21,7.0
2018-07-03,22,15.0
2018-07-03,23,13.0
2018-07-04,0,15.0
2018-07-04,1,10.0
2018-07-04,2,18.0
2018-07-04,3,22.0
2018-07-04,4,22.0
2018-07-04,5,21.0
2018-07-04,6,16.0
2018-07-04,7,13.0
2018-07-04,8,6.0
2018-07-04,9,23.0
2018-07-04,10,17.0
2018-07-04,11,12.0
2018-07-04,12,24.0
2018-07-04,13,15.0
2018-07-04,14,25.0
2018-07-04,15,30.0
2018-07-04,16,20.0
2018-07-04,17,16.0
2018-07-04,18,42.0
2018-07-04,19,16.0
2018-07-04,20,23.0
2018-07-04,21,18.0
2018-07-04,22,18.0
2018-07-04,23,20.0
2018-07-05,0,10.0
2018-07-05,1,7.0
2018-07-05,2,21.0
2018-07-05,3,28.0
2018-07-05,4,24.0
2018-07-05,5,17.0
2018-07-05,6,18.0
2018-07-05,7,28.0
2018-07-05,8,19.0
2018-07-05,9,16.0
2018-07-05,10,
2018-07-05,11,15.0
2018-07-05,12,6.0
2018-07-05,13,11.0
2018-07-05,14,13.0
2018-07-05,15,21.0
2018-07-05,16,13.0
2018-07-05,17,18.0
2018-07-05,18,19.0
2018-07-05,19,7.0
2018-07-05,20,13.0
2018-07-05,21,6.0
2018-07-05,22,7.0
2018-07-05,23,
2018-07-06,0,
2018-07-06,1,
2018-07-06,2,2.0
2018-07-06,3,
2018-07-06,4,
2018-07-06,5,
2018-07-06,6,4.0
2018-07-06,7,
2018-07-06,8,3.0
2018-07-06,9,11.0
2018-07-06,10,7.0
2018-07-06,11,
2018-07-06,12,
2018-07-06,13,6.0
2018-07-06,14,8.0
2018-07-06,15,5.0
2018-07-06,16,
2018-07-06,17,5.0
2018-07-06,18,9.0
2018-07-06,19,4.0
2018-07-06,20,
2018-07-06,21,7.0
2018-07-06,22,9.0
2018-07-06,23,
2018-07-07,0,
2018-07-07,1,
2018-07-07,2,
2018-07-07,3,42.0
2018-07-07,4,
2018-07-07,5,
2018-07-07,6,
2018-07-07,7,
2018-07-07,8,
2018-07-07,9,18.0
2018-07-07,10,14.0
2018-07-07,11,6.0
2018-07-07,12,12.0
2018-07-07,13,5.0
2018-07-07,14,9.0
2018-07-07,15,8.0
2018-07-07,16,6.0
2018-07-07,17,
2018-07-07,18,9.0
2018-07-07,19,9.0
2018-07-07,20,14.0
2018-07-07,21,12.0
2018-07-07,22,14.0
2018-07-07,23,10.0
2018-07-08,0,5.0
2018-07-08,1,7.0
2018-07-08,2,
2018-07-08,3,
2018-07-08,4,
2018-07-08,5,
2018-07-08,6,
2018-07-08,7,3.0
2018-07-08,8,
2018-07-08,9,17.0
2018-07-08,10,31.0
2018-07-08,11,28.0
2018-07-08,12,19.0
2018-07-08,13,14.0
2018-07-08,14,14.0
2018-07-08,15,9.0
2018-07-08,16,12.0
2018-07-08,17,
2018-07-08,18,14.0
2018-07-08,19,14.0
2018-07-08,20,18.0
2018-07-08,21,19.0
2018-07-08,22,21.0
2018-07-08,23,14.0
2018-07-09,0,15.0
2018-07-09,1,7.0
2018-07-09,2,16.0
2018-07-09,3,8.0
2018-07-09,4,
2018-07-09,5,
2018-07-09,6,
2018-07-09,7,
2018-07-09,8,3.0
2018-07-09,9,9.0
2018-07-09,10,12.0
2018-07-09,11,14.0
2018-07-09,12,9.0
2018-07-09,13,10.0
2018-07-09,14,9.0
2018-07-09,15,5.0
2018-07-09,16,7.0
2018-07-09,17,9.0
2018-07-09,18,6.0
2018-07-09,19,
2018-07-09,20,12.0
2018-07-09,21,
2018-07-09,22,
2018-07-09,23,9.0
2018-07-10,0,5.0
2018-07-10,1,13.0
2018-07-10,2,
2018-07-10,3,9.0
2018-07-10,4,
2018-07-10,5,10.0
2018-07-10,6,10.0
2018-07-10,7,10.0
2018-07-10,8,10.0
2018-07-10,9,18.0
2018-07-10,10,22.0
2018-07-10,11,18.0
2018-07-10,12,19.0
2018-07-10,13,16.0
2018-07-10,14,26.0
2018-07-10,15,23.0
2018-07-10,16,21.0
2018-07-10,17,33.0
2018-07-10,18,32.0
2018-07-10,19,36.0
2018-07-10,20,32.0
2018-07-10,21,34.0
2018-07-10,22,28.0
2018-07-10,23,26.0
2018-07-11,0,33.0
2018-07-11,1,31.0
2018-07-11,2,33.0
2018-07-11,3,31.0
2018-07-11,4,34.0
2018-07-11,5,28.0
2018-07-11,6,30.0
2018-07-11,7,27.0
2018-07-11,8,23.0
2018-07-11,9,28.0
2018-07-11,10,22.0
2018-07-11,11,27.0
2018-07-11,12,21.0
2018-07-11,13,24.0
2018-07-11,14,22.0
2018-07-11,15,18.0
2018-07-11,16,20.0
2018-07-11,17,16.0
2018-07-11,18,18.0
2018-07-11,19,20.0
2018-07-11,20,18.0
2018-07-11,21,18.0
2018-07-11,22,16.0
2018-07-11,23,20.0
2018-07-12,0,22.0
2018-07-12,1,20.0
2018-07-12,2,23.0
2018-07-12,3,31.0
2018-07-12,4,25.0
2018-07-12,5,27.0
2018-07-12,6,26.0
2018-07-12,7,23.0
2018-07-12,8,22.0
2018-07-12,9,26.0
2018-07-12,10,25.0
2018-07-12,11,20.0
2018-07-12,12,23.0
2018-07-12,13,17.0
2018-07-12,14,15.0
2018-07-12,15,15.0
2018-07-12,16,18.0
2018-07-12,17,18.0
2018-07-12,18,13.0
2018-07-12,19,15.0
2018-07-12,20,14.0
2018-07-12,21,17.0
2018-07-12,22,16.0
2018-07-12,23,17.0
2018-07-13,0,16.0
2018-07-13,1,8.0
2018-07-13,2,20.0
2018-07-13,3,15.0
2018-07-13,4,13.0
2018-07-13,5,12.0
2018-07-13,6,7.0
2018-07-13,7,13.0
2018-07-13,8,12.0
2018-07-13,9,15.0
2018-07-13,10,18.0
2018-07-13,11,17.0
2018-07-13,12,16.0
2018-07-13,13,16.0
2018-07-13,14,7.0
2018-07-13,15,11.0
2018-07-13,16,11.0
2018-07-13,17,15.0
2018-07-13,18,16.0
2018-07-13,19,23.0
2018-07-13,20,28.0
2018-07-13,21,24.0
2018-07-13,22,24.0
2018-07-13,23,28.0
2018-07-14,0,21.0
2018-07-14,1,23.0
2018-07-14,2,24.0
2018-07-14,3,20.0
2018-07-14,4,16.0
2018-07-14,5,18.0
2018-07-14,6,19.0
2018-07-14,7,10.0
2018-07-14,8,9.0
2018-07-14,9,24.0
2018-07-14,10,13.0
2018-07-14,11,13.0
2018-07-14,12,10.0
2018-07-14,13,20.0
2018-07-14,14,19.0
2018-07-14,15,13.0
2018-07-14,16,21.0
2018-07-14,17,13.0
2018-07-14,18,15.0
2018-07-14,19,13.0
2018-07-14,20,19.0
2018-07-14,21,15.0
2018-07-14,22,17.0
2018-07-14,23,21.0
2018-07-15,0,23.0
2018-07-15,1,24.0
2018-07-15,2,22.0
2018-07-15,3,17.0
2018-07-15,4,20.0
2018-07-15,5,21.0
2018-07-15,6,19.0
2018-07-15,7,17.0
2018-07-15,8,
2018-07-15,9,21.0
2018-07-15,10,13.0
2018-07-15,11,23.0
2018-07-15,12,17.0
2018-07-15,13,13.0
2018-07-15,14,15.0
2018-07-15,15,24.0
2018-07-15,16,30.0
2018-07-15,17,21.0
2018-07-15,18,21.0
2018-07-15,19,24.0
2018-07-15,20,23.0
2018-07-15,21,13.0
2018-07-15,22,19.0
2018-07-15,23,19.0
2018-07-16,0,18.0
2018-07-16,1,26.0
2018-07-16,2,21.0
2018-07-16,3,21.0
2018-07-16,4,22.0
2018-07-16,5,19.0
2018-07-16,6,19.0
2018-07-16,7,19.0
2018-07-16,8,15.0
2018-07-16,9,32.0
2018-07-16,10,24.0
2018-07-16,11,29.0
2018-07-16,12,21.0
2018-07-16,13,26.0
2018-07-16,14,43.0
2018-07-16,15,26.0
2018-07-16,16,24.0
2018-07-16,17,24.0
2018-07-16,18,26.0
2018-07-16,19,29.0
2018-07-16,20,14.0
2018-07-16,21,17.0
2018-07-16,22,23.0
2018-07-16,23,20.0
2018-07-17,0,19.0
2018-07-17,1,26.0
2018-07-17,2,18.0
2018-07-17,3,23.0
2018-07-17,4,21.0
2018-07-17,5,26.0
2018-07-17,6,21.0
2018-07-17,7,24.0
2018-07-17,8,19.0
2018-07-17,9,34.0
2018-07-17,10,18.0
2018-07-17,11,22.0
2018-07-17,12,31.0
2018-07-17,13,39.0
2018-07-17,14,34.0
2018-07-17,15,33.0
2018-07-17,16,35.0
2018-07-17,17,28.0
2018-07-17,18,30.0
2018-07-17,19,16.0
2018-07-17,20,23.0
2018-07-17,21,21.0
2018-07-17,22,36.0
2018-07-17,23,31.0
2018-07-18,0,36.0
2018-07-18,1,36.0
2018-07-18,2,32.0
2018-07-18,3,34.0
2018-07-18,4,36.0
2018-07-18,5,29.0
2018-07-18,6,28.0
2018-07-18,7,28.0
2018-07-18,8,25.0
2018-07-18,9,38.0
2018-07-18,10,30.0
2018-07-18,11,25.0
2018-07-18,12,23.0
2018-07-18,13,28.0
2018-07-18,14,57.0
2018-07-18,15,46.0
2018-07-18,16,34.0
2018-07-18,17,31.0
2018-07-18,18,30.0
2018-07-18,19,37.0
2018-07-18,20,24.0
2018-07-18,21,30.0
2018-07-18,22,28.0
2018-07-18,23,32.0
2018-07-19,0,23.0
2018-07-19,1,23.0
2018-07-19,2,24.0
2018-07-19,3,31.0
2018-07-19,4,28.0
2018-07-19,5,32.0
2018-07-19,6,28.0
2018-07-19,7,22.0
2018-07-19,8,23.0
2018-07-19,9,36.0
2018-07-19,10,25.0
2018-07-19,11,16.0
2018-07-19,12,19.0
2018-07-19,13,16.0
2018-07-19,14,24.0
2018-07-19,15,22.0
2018-07-19,16,25.0
2018-07-19,17,22.0
2018-07-19,18,33.0
2018-07-19,19,35.0
2018-07-19,20,20.0
2018-07-19,21,23.0
2018-07-19,22,28.0
2018-07-19,23,25.0
2018-07-20,0,15.0
2018-07-20,1,18.0
2018-07-20,2,24.0
2018-07-20,3,16.0
2018-07-20,4,26.0
2018-07-20,5,27.0
2018-07-20,6,28.0
2018-07-20,7,29.0
2018-07-20,8,25.0
2018-07-20,9,31.0
2018-07-20,10,31.0
2018-07-20,11,27.0
2018-07-20,12,35.0
2018-07-20,13,46.0
2018-07-20,14,56.0
2018-07-20,15,52.0
2018-07-20,16,43.0
2018-07-20,17,38.0
2018-07-20,18,33.0
2018-07-20,19,23.0
2018-07-20,20,22.0
2018-07-20,21,24.0
2018-07-20,22,36.0
2018-07-20,23,26.0
2018-07-21,0,24.0
2018-07-21,1,27.0
2018-07-21,2,27.0
2018-07-21,3,32.0
2018-07-21,4,30.0
2018-07-21,5,29.0
2018-07-21,6,33.0
2018-07-21,7,28.0
2018-07-21,8,32.0
2018-07-21,9,40.0
2018-07-21,10,34.0
2018-07-21,11,40.0
2018-07-21,12,42.0
2018-07-21,13,30.0
2018-07-21,14,34.0
2018-07-21,15,49.0
2018-07-21,16,63.0
2018-07-21,17,43.0
2018-07-21,18,47.0
2018-07-21,19,29.0
2018-07-21,20,18.0
2018-07-21,21,
2018-07-21,22,10.0
2018-07-21,23,21.0
2018-07-22,0,11.0
2018-07-22,1,10.0
2018-07-22,2,21.0
2018-07-22,3,22.0
2018-07-22,4,23.0
2018-07-22,5,30.0
2018-07-22,6,29.0
2018-07-22,7,17.0
2018-07-22,8,32.0
2018-07-22,9,40.0
2018-07-22,10,23.0
2018-07-22,11,28.0
2018-07-22,12,31.0
2018-07-22,13,29.0
2018-07-22,14,26.0
2018-07-22,15,26.0
2018-07-22,16,26.0
2018-07-22,17,35.0
2018-07-22,18,
2018-07-22,19,22.0
2018-07-22,20,18.0
2018-07-22,21,17.0
2018-07-22,22,29.0
2018-07-22,23,34.0
2018-07-23,0,32.0
2018-07-23,1,28.0
2018-07-23,2,33.0
2018-07-23,3,38.0
2018-07-23,4,30.0
2018-07-23,5,32.0
2018-07-23,6,27.0
2018-07-23,7,13.0
2018-07-23,8,11.0
2018-07-23,9,21.0
2018-07-23,10,28.0
2018-07-23,11,25.0
2018-07-23,12,22.0
2018-07-23,13,35.0
2018-07-23,14,32.0
2018-07-23,15,30.0
2018-07-23,16,47.0
2018-07-23,17,40.0
2018-07-23,18,38.0
2018-07-23,19,28.0
2018-07-23,20,28.0
2018-07-23,21,22.0
2018-07-23,22,21.0
2018-07-23,23,19.0
2018-07-24,0,20.0
2018-07-24,1,15.0
2018-07-24,2,29.0
2018-07-24,3,28.0
2018-07-24,4,30.0
2018-07-24,5,29.0
2018-07-24,6,24.0
2018-07-24,7,26.0
2018-07-24,8,22.0
2018-07-24,9,34.0
2018-07-24,10,35.0
2018-07-24,11,24.0
2018-07-24,12,33.0
2018-07-24,13,24.0
2018-07-24,14,34.0
2018-07-24,15,72.0
2018-07-24,16,57.0
2018-07-24,17,51.0
2018-07-24,18,
2018-07-24,19,45.0
2018-07-24,20,42.0
2018-07-24,21,38.0
2018-07-24,22,38.0
2018-07-24,23,33.0
2018-07-25,0,16.0
2018-07-25,1,
2018-07-25,2,16.0
2018-07-25,3,21.0
2018-07-25,4,19.0
2018-07-25,5,20.0
2018-07-25,6,25.0
2018-07-25,7,27.0
2018-07-25,8,26.0
2018-07-25,9,25.0
2018-07-25,10,24.0
2018-07-25,11,25.0
2018-07-25,12,
2018-07-25,13,
2018-07-25,14,13.0
2018-07-25,15,21.0
2018-07-25,16,24.0
2018-07-25,17,43.0
2018-07-25,18,26.0
2018-07-25,19,23.0
2018-07-25,20,31.0
2018-07-25,21,32.0
2018-07-25,22,27.0
2018-07-25,23,24.0
2018-07-26,0,16.0
2018-07-26,1,23.0
2018-07-26,2,27.0
2018-07-26,3,31.0
2018-07-26,4,28.0
2018-07-26,5,27.0
2018-07-26,6,26.0
2018-07-26,7,31.0
2018-07-26,8,22.0
2018-07-26,9,25.0
2018-07-26,10,31.0
2018-07-26,11,32.0
2018-07-26,12,28.0
2018-07-26,13,33.0
2018-07-26,14,29.0
2018-07-26,15,45.0
2018-07-26,16,45.0
2018-07-26,17,45.0
2018-07-26,18,36.0
2018-07-26,19,39.0
2018-07-26,20,38.0
2018-07-26,21,44.0
2018-07-26,22,38.0
2018-07-26,23,31.0
2018-07-27,0,27.0
2018-07-27,1,24.0
2018-07-27,2,32.0
2018-07-27,3,33.0
2018-07-27,4,32.0
2018-07-27,5,37.0
2018-07-27,6,28.0
2018-07-27,7,30.0
2018-07-27,8,31.0
2018-07-27,9,41.0
2018-07-27,10,30.0
2018-07-27,11,24.0
2018-07-27,12,35.0
2018-07-27,13,36.0
2018-07-27,14,57.0
2018-07-27,15,53.0
2018-07-27,16,60.0
2018-07-27,17,48.0
2018-07-27,18,41.0
2018-07-27,19,33.0
2018-07-27,20,28.0
2018-07-27,21,28.0
2018-07-27,22,27.0
2018-07-27,23,26.0
2018-07-28,0,29.0
2018-07-28,1,22.0
2018-07-28,2,31.0
2018-07-28,3,33.0
2018-07-28,4,30.0
2018-07-28,5,32.0
2018-07-28,6,37.0
2018-07-28,7,32.0
2018-07-28,8,32.0
2018-07-28,9,36.0
2018-07-28,10,37.0
2018-07-28,11,27.0
2018-07-28,12,30.0
2018-07-28,13,45.0
2018-07-28,14,28.0
2018-07-28,22,
2018-07-28,23,
2018-07-29,1,
2018-07-29,2,
2018-07-29,3,9.0
2018-07-29,4,16.0
2018-07-29,5,13.0
2018-07-29,6,16.0
2018-07-29,7,10.0
2018-07-29,8,9.0
2018-07-29,9,16.0
2018-07-29,10,11.0
2018-07-29,11,
2018-07-29,12,13.0
2018-07-29,13,8.0
2018-07-29,14,3.0
2018-07-29,15,9.0
2018-07-29,16,9.0
2018-07-29,17,13.0
2018-07-29,18,22.0
2018-07-29,19,16.0
2018-07-29,20,13.0
2018-07-29,21,
2018-07-29,22,8.0
2018-07-29,23,8.0
2018-07-30,0,9.0
2018-07-30,1,2.0
2018-07-30,2,7.0
2018-07-30,3,6.0
2018-07-30,4,12.0
2018-07-30,5,13.0
2018-07-30,6,8.0
2018-07-30,7,10.0
2018-07-30,8,
2018-07-30,9,13.0
2018-07-30,10,7.0
2018-07-30,11,7.0
2018-07-30,12,5.0
2018-07-30,13,8.0
2018-07-30,14,
2018-07-30,15,8.0
2018-07-30,16,5.0
2018-07-30,17,13.0
2018-07-30,18,
2018-07-30,19,15.0
2018-07-30,20,10.0
2018-07-30,21,6.0
2018-07-30,22,17.0
2018-07-30,23,12.0
2018-07-31,0,9.0
2018-07-31,1,
2018-07-31,2,9.0
2018-07-31,3,12.0
2018-07-31,4,15.0
2018-07-31,5,16.0
